system:index,Area,Ciudad,mean,.geo
0000000000000000002c,16.558476332887036,iquique,8.56595513229355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,2.386444161096681,isla de maipo,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,8.974794551872305,la calera,0.10259120472576885,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,2.865439525205806,la cruz,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,36.93405781282016,la florida,0.008457802724449614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,10.061804214276354,la granja,0.004670605306377459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,18.00692933336809,la reina,0.012886881683689552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,5.886182874567532,la union,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,5.648911598792949,lampa,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,0.926236640602772,laraquete,1.8407249798128995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,40.51107965339056,las condes,0.017348719515644775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,0.659196807499057,lebu,4.421221094528481,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,8.899320732656715,limache,7.682998859697212E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,12.139315544708376,linares,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,3.463604775416412,llanquihue,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,29.982429946441258,lo barnechea,0.2045807585132655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,8.137278721114006,lo espejo,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,3.488016162162971,lo miranda,0.0970335852702165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,6.536182798592274,lo prado,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,1.747261032703301,longavi,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,8.981506955737984,los andes,0.43001242075566426,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,18.940605995596687,los angeles,0.013544851861725375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,2.947788678098493,los vilos,8.041107561724504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,5.47515222361787,lota,10.276436003547037,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,4.516558839597558,machali,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,12.793129451359958,macul,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,48.30042767375794,maipu,0.0012574097359439513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,7.773059742812639,mejillones,12.987348682344454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,8.055155691364321,melipilla,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,1.880116798143056,monte aguila,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,1.296106275905345,monte patria,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,3.170223753330901,nacimiento,0.9659287815868643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,3.386578438162588,nueva imperial,1.4710254282216153,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,16.91620414095213,nunoa,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,24.37518593834088,osorno,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,8.643725180495498,ovalle,0.001900293373565222,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,5.626899426647356,padre las casas,1.8083616622270453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,2.347075002365824,panguipulli,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,8.503028067901381,pedro aguirre cerda,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,25.25724040120255,penalolen,0.004207642694451055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,6.172045965923205,penco,6.641211283495077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,3.817117502800241,pitrufquen,2.2301820243823514,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,1.98992436997667,porvenir,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,2.241676770995876,pozo almonte,0.02362062289252999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,12.781194682576338,providencia,0.0010244225251704816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,6.287539811200022,pucon,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,28.94727081704161,puerto montt,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,4.425391254044513,puerto natales,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,4.392588452080929,puerto varas,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,0.519273122201413,puerto williams,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1.159923688459428,punitaqui,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,26.733785644524612,punta arenas,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,2.810062140948053,purranque,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,1.127762419393995,putaendo,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,0.446836418933428,putre,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,9.435983041033031,quillota,0.04425411171952524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,1.373437785562304,quinta de tilcoco,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,11.624331325523677,quinta normal,0.06660441677150908,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,4.606952151461162,quintero,12.980518618891113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,34.249195686091326,rancagua,0.03238836353323947,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,1.342115191151083,renaico,0.7034134028665786,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,15.134311364826873,renca,0.04807992910456155,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,6.648716456766661,rengo,0.004216968314567563,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,4.09603382806625,rio bueno,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,1.611338359439651,rio negro,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,2.254996968002542,salamanca,0.023220430786874385,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,13.139094376254622,san antonio,2.9345796372812516,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,6.052720776540415,san carlos,0.0075841494124894515,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,8.823193698548746,san felipe,0.21280880056816667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,8.978519634116934,san fernando,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,9.636498006201117,san miguel,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,3.734963202753808,santa cruz,0.1001622134259988,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,1.039233667604093,santa maria,0.023524691200220507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,10.024395953604394,santo domingo,2.624321964442568,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,6.339676278566597,talagante,0.09551518251346101,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,37.625253847113036,talca,0.23665610528881306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,32.87731178107284,talcahuano,4.309824598991071,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,2.424477394831314,taltal,8.479478037756124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,33.81164487928305,temuco,0.5611451072507323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,1.661835744972487,teno,0.045831999178361935,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,4.279730002424055,tocopilla,18.24005607233312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,7.272645455691587,tome,4.946555140892175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,3.491987144645145,traiguen,0.04028613712184905,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,25.88234867238156,valdivia,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,6.451857713938181,vallenar,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,26.433622122053244,valparaiso,4.443360961818348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,5.671102005217545,victoria,0.0019695407405294916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,1.84298349794721,vicuna,0.14953375670109043,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,1.414049541723059,villa alegre,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,19.485648017535006,villa alemana,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,5.715499794408955,villarrica,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,19.977995466482064,vitacura,0.012602318412831943,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,8.174388944325917,conurbacion la serena coquimbo,6.895863536539564E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,78.32459237953255,conurbacion la serena coquimbo,2.08309507151442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,21.81564680972712,gran concepcion,6.480548545625226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,0.914112342090235,gran concepcion,2.9409293832501686,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,5.475152223395333,gran concepcion,10.276436003547037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,7.272645455569831,gran concepcion,4.946559323370261,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,72.4595040998818,gran concepcion,3.4918431638240226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,2.709352426217758,gran concepcion,0.04059538318370982,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,6.172045966016391,gran concepcion,6.641211283495077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,838.0743700238451,gran santiago,0.06425608762758313,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,5.626899426722393,gran temuco,1.8083616622270453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,33.81164487898705,gran temuco,0.5611451072507323,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,40.51053276912796,gran valparaiso,3.817325265076606,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,43.26161391028797,gran valparaiso,9.592100770312721E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,49.01510838232269,gran valparaiso,3.1105866865616996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,35.908504155621436,la serena,1.090024488056136,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,8.174388944321459,la serena,6.895863536539564E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,17.690702262683256,pudahuel,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,2.10396576327464,pudahuel,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,1.561389154703474,puente alto,0.03744011081478854,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,41.43521199696722,puente alto,0.04338733651556433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,23.77643270478266,quilpue,0.0016709509113149077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e,1.014980731456474,quilpue,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,37.92391541741272,san bernardo,0.05843445848860379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,2.05845858874058,san bernardo,0.04059210536483439,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,0.451010986532189,san bernardo,0.541063255769138,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,14.076955934871542,vina del mar,2.588651598925291,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,38.34714577147134,vina del mar,2.0792733082312163,"{""type"":""MultiPoint"",""coordinates"":[]}"
