system:index,Area,Ciudad,mean,.geo
00000000000000000031,18.00692933336809,la reina,0.02455610525553442,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,5.886182874567532,la union,0.011443522041959042,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,5.648911598792949,lampa,0.006956379409116954,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,0.926236640602772,laraquete,5.1097290731877685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,40.51107965339056,las condes,0.05754468453304112,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,0.659196807499057,lebu,5.967205582436349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,8.899320732656715,limache,0.005487856328355151,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,12.139315544708376,linares,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,3.463604775416412,llanquihue,13.897384719367707,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,29.982429946441258,lo barnechea,0.5722259304636773,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,8.137278721114006,lo espejo,0.0011356326740447524,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,3.488016162162971,lo miranda,0.1463689177788172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,6.536182798592274,lo prado,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,1.747261032703301,longavi,0.06113641812514987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,8.981506955737984,los andes,1.220055670990264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,18.940605995596687,los angeles,0.039071713706569956,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,2.947788678098493,los vilos,10.46323227150281,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,5.47515222361787,lota,12.458411771116578,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,4.516558839597558,machali,0.0016141493731719912,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,12.793129451359958,macul,0.0835810012042735,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,48.30042767375794,maipu,0.01304883368831631,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,7.773059742812639,mejillones,14.418080437636377,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,8.055155691364321,melipilla,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,1.880116798143056,monte aguila,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,1.296106275905345,monte patria,0.17133532203515653,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,3.170223753330901,nacimiento,1.5649624530504203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,3.386578438162588,nueva imperial,2.601899699374915,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,16.91620414095213,nunoa,0.010917698960078468,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,24.37518593834088,osorno,1.6673101926729206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,8.643725180495498,ovalle,0.08061522869387694,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,5.626899426647356,padre las casas,4.152711175765917,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,2.347075002365824,panguipulli,2.4252899357294173,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,8.503028067901381,pedro aguirre cerda,0.0018492711890153264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,25.25724040120255,penalolen,0.01886448185941503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,6.172045965923205,penco,8.130873801799952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,3.817117502800241,pitrufquen,4.028215328115425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,1.98992436997667,porvenir,11.314223864627094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,2.241676770995876,pozo almonte,0.04545139781967831,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,12.781194682576338,providencia,0.0752950556000304,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,6.287539811200022,pucon,2.427549495927659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,28.94727081704161,puerto montt,5.411000582149136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,4.425391254044513,puerto natales,7.825679076934717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,4.392588452080929,puerto varas,7.8604018125438975,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,0.519273122201413,puerto williams,20.511499202326643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,1.159923688459428,punitaqui,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,26.733785644524612,punta arenas,13.664868900243842,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,2.810062140948053,purranque,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,1.127762419393995,putaendo,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,0.446836418933428,putre,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,9.435983041033031,quillota,0.47204639485130234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,1.373437785562304,quinta de tilcoco,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,11.624331325523677,quinta normal,0.30431498731136825,"{""type"":""MultiPoint"",""coordinates"":[]}"
